LotID,Titel,Beschreibung,Auktionsdatum,Detail-Link,Bild-Link
824570,"Nomos AG - obolos 1, Lot 97","CENTRAL EUROPE, Boii. 1st century BC. 1/4 Quinarius (Silver, 9mm, 0.34 g), Karlstein type. Irregular bulge. Rev. Horse prancing left. Dembski 945ff. Lanz 299f. Nicely toned. Reverse slightly off center, otherwise, very fine. From the Berlin Collection. Starting Price: CHF 60...",8 Feb 2015,https://pro.coinarchives.com/a/lotviewer.php?LotID=824570&AucID=1551&Lot=97,https://media.coinarchives.com/2dcbc1bf333d59271e871018d442c9ff/img/nomos/obolos1/image00097.jpg
847540,"Numismatik Naumann (formerly Gitbud & Naumann) - Numismatik Naumann Auction 39, Lot 5","CENTRAL EUROPE. Vindelici. 1/4 Quinarius (1st century BC). Type ""Manching 2"". Obv: Stylized male head left. Rev: Stylized horse advancing left; pellets above, triskelis below. Flesche 389-93. Condition: Near very fine. Weight: 0.38 g. Diameter: 11 mm. Estimate: 50 EUR...",3 Jan 2016,https://pro.coinarchives.com/a/lotviewer.php?LotID=847540&AucID=1594&Lot=5,https://media.coinarchives.com/8f57c99d83f0c70de3e5670d1d82ef05/img/pecunem/039/image00005.jpg
913070,"Numismatik Lanz München - Auction 162, Lot 5","KELTISCHE MÜNZEN GERMANIEN VINDELIKER 1/4 Quinar, Typ Dühren. Naturalistischer Kopf mit Punktlippen, spitzer Nase und kräftigen Haarsträhnen links. Rs: Kreuz, in den Winkeln alternierend drei Kreise und Winkel mit Endkugeln. Vgl.Lanz -; Flesche 358; Kellner 483, Taf. 43,1009. 0,50g. Dunkel getönt, Vorzüglich. Estimate: 250 EUR...",6 Jun 2016,https://pro.coinarchives.com/a/lotviewer.php?LotID=913070&AucID=1741&Lot=5,https://media.coinarchives.com/8b37b3fb7871d9a77a068f2467c1187e/img/lanz/162/image00005.jpg
925706,"Gorny & Mosch Giessener Münzhandlung - Auction 241, Lot 1022","KELTEN OBERITALIEN MASSALIOTISCHE IMITATIONEN ""Drachme"" (0,79g). Vs.: Weiblicher Kopf mit hochgestecktem Haar n. r. Rs.: Stilisierter Wolf, darüber vier Punkte. Vgl. F. Chiesa, La monetazione celtica Cisalpina / Ausstellungskatalog Casorella (1997) S. 62. Castelin ; Slg. Schörghuber . Partiell Grünspanbelag, vz Estimate: 100 EUR...",10 Oct 2016,https://pro.coinarchives.com/a/lotviewer.php?LotID=925706&AucID=1770&Lot=1022,https://media.coinarchives.com/4d3a6914b365d98fb5130f6985063465/img/gorny/241/image01022.jpg
925719,"Gorny & Mosch Giessener Münzhandlung - Auction 241, Lot 1035","KELTEN DEUTSCHLAND VINDELIKER Typ Manching II. Kleinsilber (0,47g). nach 100 v.Chr. Vs.: Kopf mit spitzen Haaren und spitzer Nase n. l. Rs.: Nach links springendes Pferd, darüber fünf Punkte, darunter Winkelspitz. Kellner 688; Slg. Flesche 389. ss-vz Erworben bei Münzhandlung Diller, München. Estimate: 100 EUR...",10 Oct 2016,https://pro.coinarchives.com/a/lotviewer.php?LotID=925719&AucID=1770&Lot=1035,https://media.coinarchives.com/0d3b1c773cce73856292f5ac5529a7b5/img/gorny/241/image01035.jpg
925720,"Gorny & Mosch Giessener Münzhandlung - Auction 241, Lot 1036","KELTEN DEUTSCHLAND VINDELIKER Typ Manching II. Kleinsilber (0,42g). nach 100 v.Chr. Vs.: Kopf mit spitzer Nase und gescheitelter Kalotte mit Scheitelpunkt n. l. Rs.: Nach links springendes Pferd, darüber fünf Punkte, darunter Winkelspitz. Kellner 681ff.; Slg. Flesche 389. Fein getönt, ss-vz Erworben bei Münzhandlung Diller, München (Katalog 12 Nr.68). Estimate: 100 EUR...",10 Oct 2016,https://pro.coinarchives.com/a/lotviewer.php?LotID=925720&AucID=1770&Lot=1036,https://media.coinarchives.com/2fc0974e2430a8b80fb56135a7109760/img/gorny/241/image01036.jpg
925721,"Gorny & Mosch Giessener Münzhandlung - Auction 241, Lot 1037","KELTEN DEUTSCHLAND VINDELIKER Typ Stachelhaar. Kleinsilber (0,34g). nach 100 v.Chr. Vs.: Stilisierter Kopf mit spitzer Nase und gebogenen Haarsträhnen n. l. Rs.: Nach links springendes Pferd. Darüber fünf Punkte, darunter Winkelspitz. Kellner 756 (Var. ohne Winkelspitz). Randfehler, ss-vz Ex Hirsch Nachf. München, Auktion 227, 2003, 8. Estimate: 150 EUR...",10 Oct 2016,https://pro.coinarchives.com/a/lotviewer.php?LotID=925721&AucID=1770&Lot=1037,https://media.coinarchives.com/850312df4d9d55fcafc7e7a6db6c78c2/img/gorny/241/image01037.jpg
994857,"Numismatik Naumann (formerly Gitbud & Naumann) - Auction 44, Lot 4","CENTRAL EUROPE. Germany. Vindelici. 1/4 Quinarius (Circa 1st century BC). Obv: Stylized male head left. Rev: Stylized horse advancing left; pellets above, ornament below. Flesche 389-93. Condition: Near very fine. Weight: 0.45 g. Diameter: 9 mm. Estimate: 50 EUR...",7 Jun 2016,https://pro.coinarchives.com/a/lotviewer.php?LotID=994857&AucID=1938&Lot=4,https://media.coinarchives.com/a6db58e1fd67561d2c9ae25a2a9336f1/img/naumann/044/image00004.jpg
997198,"Numismatik Naumann (formerly Gitbud & Naumann) - Auction 46, Lot 10","CENTRAL EUROPE. Vindelici. 1/4 Quinarius (1st century BC). ""Manching"" type. Obv: Uncertain. Rev: Stylized horse prancing left. Cf. Flesche 389-93. Condition: Good fine. Weight: 0.35 g. Diameter: 11 mm. Estimate: 50 EUR...",11 Sep 2016,https://pro.coinarchives.com/a/lotviewer.php?LotID=997198&AucID=1940&Lot=10,https://media.coinarchives.com/ba9366f3e681bb1ac442bd76c9f9efd6/img/naumann/046/image00010.jpg
998911,"Numismatik Naumann (formerly Gitbud & Naumann) - Auction 48, Lot 4","CENTRAL EUROPE. Vindelici. 1/4 Quinarius (1st century BC). Type ""Manching 2"". Obv: Stylized head left. Rev: Stylized horse rearing left. Flesche 389-93. Condition: Near very fine. Weight: 0.27 g. Diameter: 11 mm. Estimate: 50 EUR...",20 Nov 2016,https://pro.coinarchives.com/a/lotviewer.php?LotID=998911&AucID=1942&Lot=4,https://media.coinarchives.com/22ace048666791a855cb7e32506e9fa6/img/naumann/048/image00004.jpg
1007920,"Leu Numismatik AG - Web Auction 1, Lot 54","CELTIC, Central Europe. Vindelici. 1st century BC. 1/4 Quinar (Silver, 8 mm, 0.23 g, 3 h), Manching, 'Stachelhaar' Type. Celticized head to left, with stylized hair with pellets on end. Rev. Horse to left, mane built with pellets and a star of five pellets above. Kellner 753. A rare variety with a very disctinct rendering of the hair. Minor deposits, otherwise, good very fine. Privately purchased from Münzzentrum Rheinland in the 1990ies. Estimate: 50 CHF...",25 Jun 2017,https://pro.coinarchives.com/a/lotviewer.php?LotID=1007920&AucID=1959&Lot=54,https://media.coinarchives.com/dba610a92c312be574f74c620b77da80/img/leu_winterthur/e1/image00054.jpg
1007929,"Leu Numismatik AG - Web Auction 1, Lot 63","CELTIC, Central Europe. Boii. 1st century BC. 1/4 Quinar (Silver, 8 mm, 0.41 g), Stradonice/Karlstein Type. Male head to left. Rev. Horse left. Paulsen 565-573. Struck slightly off center and wIth some die breaks, otherwise, good very fine. Estimate: 50 CHF...",25 Jun 2017,https://pro.coinarchives.com/a/lotviewer.php?LotID=1007929&AucID=1959&Lot=63,https://media.coinarchives.com/a8a650b0fdc8e098cbe82838f142e5a0/img/leu_winterthur/e1/image00063.jpg
1007937,"Leu Numismatik AG - Web Auction 1, Lot 71","CELTIC, Central Europe. Noricum (East). 1st century BC. 1/4 Quinar (Silver, 9 mm, 0.42 g), 'Roseldorf III' Type. Male head to left. Rev. Horned animal standing left; above, three pellets; below, bow (?). Dembski 471. Flesche 469. Lanz 105. Nicely toned. Struck from the usual worn obverse die, otherwise, good very fine. Estimate: 50 CHF...",25 Jun 2017,https://pro.coinarchives.com/a/lotviewer.php?LotID=1007937&AucID=1959&Lot=71,https://media.coinarchives.com/98c1b9972658befb0875e36b27e487eb/img/leu_winterthur/e1/image00071.jpg
1030367,"Numismatik Naumann (formerly Gitbud & Naumann) - Auction 53, Lot 5","CENTRAL EUROPE. Vindelici. 1/4 Quinarius (1st century BC). ""Manching 2"" type. Obv: Stylized male head left. Rev: Stylized horse prancing left; pellet-in-annulet above. Cf. Lanz 20-3. Condition: Good fine. Weight: 0.54 g. Diameter: 8 mm. Estimate: 50 EUR...",7 May 2017,https://pro.coinarchives.com/a/lotviewer.php?LotID=1030367&AucID=2012&Lot=5,https://media.coinarchives.com/18be11f8cbb0cd4d512c55d96a736ac0/img/naumann/053/image00005.jpg
1030368,"Numismatik Naumann (formerly Gitbud & Naumann) - Auction 53, Lot 6","CENTRAL EUROPE. Vindelici. 1/4 Quinarius (1st century BC). Type ""Manching 2"". Obv: Uncertain (stylized head left?). Rev: Stylized horse rearing left. Cf. Flesche 389-93; cf. Numismatik Naumann 48, lot 4. Condition: Fine. Weight: 0.26 g. Diameter: 7 mm. Estimate: 50 EUR...",7 May 2017,https://pro.coinarchives.com/a/lotviewer.php?LotID=1030368&AucID=2012&Lot=6,https://media.coinarchives.com/a463439c587653134d8f43a29209564f/img/naumann/053/image00006.jpg
1041559,"Fritz Rudolf Künker GmbH & Co. KG - Auction 295, Lot 35","GERMANIA. VINDELIKER. Kleinsilbermünze, Typ Manching 2, 1. Jahrhundert v. Chr.; 0,44 g. Kopf l.//Pferd l. Kellner Typ Manching 2. Sehr schön-vorzüglich Exemplar der Auktion Bankhaus Aufhäuser 7, München 1990, Nr. 9. Estimate: 100 EUR...",25 Sep 2017,https://pro.coinarchives.com/a/lotviewer.php?LotID=1041559&AucID=2032&Lot=35,https://media.coinarchives.com/2101c115a809298538b98d7e88198b98/img/kunker/295/image00035.jpg
1043554,"Gorny & Mosch Giessener Münzhandlung - Auction 249, Lot 9","KELTEN DEUTSCHLAND. VINDELIKER. Kleinsilber, (0,56g). nach 100 v.Chr. Typ mit Stachelhaaren. Vs.: Kopf mit Stachelhaaren und spitzer Nase in Perlkreis. Rs.: Nach links springendes Pferd, darüber fünf Punkte. Kellner 991ff. Slg. Lanz ; Ex Auktion Aufhäuser 9, München 1992, 3. Vs. besonders gut ausgeprägt, schöne Tönung, ss-vz Estimate: 500 EUR...",11 Oct 2017,https://pro.coinarchives.com/a/lotviewer.php?LotID=1043554&AucID=2037&Lot=9,https://media.coinarchives.com/046103f36a63a751d3c91b1e4ec524a8/img/gorny/249/image00009.jpg
1065286,"Leu Numismatik AG - Web Auction 2, Lot 12","CELTIC, Central Europe. Vindelici. 1st century BC. 1/4 Quinar (Silver, 9 mm, 0.40 g), 'Manching II' type. Celticized head to left. Rev. Horse left; above, pellets; below, Ornament ('Winkelspitz'). Dembski 470-473. Lanz 20-23. Nicely toned. Very fine. Starting Price: 25 CHF...",3 Dec 2017,https://pro.coinarchives.com/a/lotviewer.php?LotID=1065286&AucID=2089&Lot=12,https://media.coinarchives.com/35778b327eaa6be195804a60ef14e8ee/img/leu_winterthur/e2/image00012.jpg
1065287,"Leu Numismatik AG - Web Auction 2, Lot 13","CELTIC, Central Europe. Vindelici. 1st century BC. 1/4 Quinar (Silver, 9 mm, 0.31 g). Celticized head to left. Rev. Horse left; above, five pellets. Dembski 470-473 var. Lanz 20-23 var. Very fine. Starting Price: 25 CHF...",3 Dec 2017,https://pro.coinarchives.com/a/lotviewer.php?LotID=1065287&AucID=2089&Lot=13,https://media.coinarchives.com/61f8496d25684840229df908355632ca/img/leu_winterthur/e2/image00013.jpg
1072773,"Numismatik Naumann (formerly Gitbud & Naumann) - Auction 58, Lot 3","CENTRAL EUROPE. Vindelici. 1/4 Quinarius (1st century BC). ""Stachelhaar"" type. Obv: Stylized male head left, with thorny hair. Rev: Stylized horse rearing left; pelleted cross above. Flesche 395; cf. Gitbud & Naumann 10, lot 12. Condition: Near very fine. Weight: 0.48 g. Diameter: 7 mm. Estimate: 50 EUR...",1 Oct 2017,https://pro.coinarchives.com/a/lotviewer.php?LotID=1072773&AucID=2103&Lot=3,https://media.coinarchives.com/e83d3409fb32b59594828eeeeb129612/img/naumann/058/image00003.jpg
1124210,"Fritz Rudolf Künker GmbH & Co. KG - Auction 304, Lot 23","KELTISCHE MÜNZEN GERMANIA. VINDELIKER. Kleinsilbermünze, Typ Manching 2, 1. Jahrhundert v. Chr.; 0,35 g. Kopf l.//Pferd l. Kellner Typ Manching 2. Sehr schön Aus der Sammlung eines Geschichtsfreundes. Exemplar der Auktion Kölner Münzkabinett 105, Köln 2016, Nr. 23. Estimate: 75 EUR...",19 Mar 2018,https://pro.coinarchives.com/a/lotviewer.php?LotID=1124210&AucID=2243&Lot=23,https://media.coinarchives.com/31ae7bbb67a6d8a6403b60417bbb3473/img/kunker/304/image00023.jpg
1124217,"Fritz Rudolf Künker GmbH & Co. KG - Auction 304, Lot 30",KELTISCHE MÜNZEN LOTS KELTISCHER MÜNZEN. Kleinsilbermünzen: Enthalten sind zwei Kleinsilbermünzen des Typs Manching 2. Zwei Stück. Sehr schön Estimate: 100 EUR...,19 Mar 2018,https://pro.coinarchives.com/a/lotviewer.php?LotID=1124217&AucID=2243&Lot=30,https://media.coinarchives.com/9dfd395351a7b5cc3f7ee09802a4b3a1/img/kunker/304/image00030.jpg
1154204,"Gemini, LLC - Auction 14, Lot 18","Celtic Britain, Atrebates. Verica. AR Minim. Third Coinage, 25-35 AD. AR Minim, 0.24g (10h). Obv: Eight-pointed star, VI in center. Rx: Pegasus stepping right, E below. Van Arsdell 560-1. Ex Philip T. Ashton Collection. Ex Pegasi 28, May 2013, lot 12. EF. Estimate: 100 USD...",18 Apr 2018,https://pro.coinarchives.com/a/lotviewer.php?LotID=1154204&AucID=2319&Lot=18,https://media.coinarchives.com/e9a7774791fc3136dee9eb1c23e1ce9d/img/gemini/014/image00018.jpg
1159327,"Leu Numismatik AG - Auction 2, Lot 21","CELTIC, Central Europe. Vindelici. 1st century BC. 1/4 Quinar (Silver, 10 mm, 0.37 g, 11 h), 'Manching II' type. Male head to left with spiky hair. Rev. Horse galloping to left; above, quincunx; below, ornament ('Winkelspitz'). Dembski 470. Flesche 389. Kellner, Manching, 688. A beautifully toned and unusually sharp and clear example. Nearly extremely fine. From an important collection of Central European Celtic coins. Estimate: 100 CHF...",11 May 2018,https://pro.coinarchives.com/a/lotviewer.php?LotID=1159327&AucID=2331&Lot=21,https://media.coinarchives.com/60eb8ff4a59bdb76cce7915ccbe2c0bd/img/leu_winterthur/002/image00021.jpg
1220767,"Nomos AG - obolos 10, Lot 244","CELTIC, Central Europe. Fractions. 2nd -1st century BC. (Silver, 2.40 g). A lot of three silver fractions. (1). Vindelici. ""Büschelquinar"", 11 mm, 1.69 g. Kellner 158. (2). Vindelici. Obol, 8 mm, 0.32 g, 10h. Lanz 20. (3). Boii. Obol, 8 mm, 0.40, 7h. Flesche 440-441. All toned. Good very fine (3). Starting Price: 30 CHF...",30 Jun 2018,https://pro.coinarchives.com/a/lotviewer.php?LotID=1220767&AucID=2421&Lot=244,https://media.coinarchives.com/cbc2b27d62070b976b57d0325ed35312/img/nomos/obolos10/image00244.jpg
1229283,"Fritz Rudolf Künker GmbH & Co. KG - eLive Auction 32, Lot 3","VINDELIKER. Kleinsilbermünze, Typ Manching II, 1. Jahrhundert v. Chr.; 0,42 g. Kopf l.//Pferd l. Kellner 714. Sehr schön-vorzüglich Estimate: 75 EUR...",3 Dec 2014,https://pro.coinarchives.com/a/lotviewer.php?LotID=1229283&AucID=2449&Lot=3,https://media.coinarchives.com/d7c372aad2792e2c36c6cdd4febe13d3/img/kunker/e32/image00003.jpg
1229285,"Fritz Rudolf Künker GmbH & Co. KG - eLive Auction 32, Lot 5","VINDELIKER. Kleinsilbermünze, Typ Stachelhaare, 1. Jahrhundert v. Chr.; 0,4 g. Kopf r.//Pferd l. Kellner 995; Slg. Flesche 396. Sehr schön Estimate: 60 EUR...",3 Dec 2014,https://pro.coinarchives.com/a/lotviewer.php?LotID=1229285&AucID=2449&Lot=5,https://media.coinarchives.com/3f5510dfec9232ac45eea2429d751591/img/kunker/e32/image00005.jpg
1239539,"Münzzentrum Rheinland - Auction 168, Lot 39","GERMANIEN VINDELIKER in Bayern 1/4 Quinar 0,41g, Oppidum ""Manching"", Typ 1. Kopf ohne Scheitellinie n.l. / Pferd läuft n.l. [oben 4- Punkt] unten Winkelspitz. Kellner 321-326. Ziegaus 390. vz- Estimate: 110 EUR...",27 Dec 2013,https://pro.coinarchives.com/a/lotviewer.php?LotID=1239539&AucID=2481&Lot=39,https://media.coinarchives.com/fdea9c82d033b8f8205369dd78f29afb/img/muenzzentrum/168/image00039.jpg
1240533,"Münzzentrum Rheinland - Auction 174, Lot 26","KELTEN GERMANIEN VINDELIKER in Bayern ""1/4 Quinar"" Typ Manching 2 0,36g. Grotesker Kopf n.l. / Pferd läuft n.l., r. oben 4-Punkt, unten Winkelspitz. Kellner 329-333. Ziegaus 393. gewellt, ss Estimate: 50 EUR...",2 Sep 2015,https://pro.coinarchives.com/a/lotviewer.php?LotID=1240533&AucID=2482&Lot=26,https://media.coinarchives.com/6051b8ac044629d5bf81390e913e34c9/img/muenzzentrum/174/image00026.jpg
1241126,"Münzzentrum Rheinland - Auction 175, Lot 35","KELTEN GERMANIEN VINDELIKER in Bayern ""1/4 Stachelhaarquinar"" 0,33g. Kopf n. l. mit Stachelhaar (Zentralschopf zw. Punktepaar u. 3 Doppelsträhnen mit Endpunkten n.l. / Pferd steigt n.l.; oben 5-Punkt (nur unterster Punkt sichtbar). Kellner 989-993. Ziegaus 395. R ss/s 11793 Die sehr spezielle Strukturierung der Frisur mutet eher an wie Kopf und Vorderfüße eines Insekts. Estimate: 150 EUR...",13 Jan 2016,https://pro.coinarchives.com/a/lotviewer.php?LotID=1241126&AucID=2483&Lot=35,https://media.coinarchives.com/9e026d6720af6695d3e792f9d3200d84/img/muenzzentrum/175/image00035.jpg
1242289,"Münzzentrum Rheinland - Auction 176, Lot 25","KELTEN GERMANIEN VINDELIKER in Bayern ""1/4 Quinar"" 0,36g, Oppidum ""Manching"", Typ 2. Kopf ohne Scheitellinie n.l. / Pferd läuft n.l.; oben 3-Punkt; unten Winkelspitz über A-förmigem Ornament. Kellner 345 Tf. 14. s 11791 Estimate: 50 EUR...",11 May 2016,https://pro.coinarchives.com/a/lotviewer.php?LotID=1242289&AucID=2484&Lot=25,https://media.coinarchives.com/ed46b4843138aea12d33e6d3058262cc/img/muenzzentrum/176/image00025.jpg
1242951,"Münzzentrum Rheinland - Auction 177, Lot 20","KELTEN GERMANIEN VINDELIKER in Bayern ""1/4 Quinar"" 0,41g, Oppidum ""Manching"". Kopf m. Hals-Punktbogen, n.l. / Pferd n.l.; oben 5-Punkt; unten spornartiger Winkelspitz. Typ Manching 1. Kellner 322. ss/vz Estimate: 80 EUR...",14 Sep 2016,https://pro.coinarchives.com/a/lotviewer.php?LotID=1242951&AucID=2485&Lot=20,https://media.coinarchives.com/b8a05a064721193a07f7c76c7310764f/img/muenzzentrum/177/image00020.jpg
1242952,"Münzzentrum Rheinland - Auction 177, Lot 21","KELTEN GERMANIEN VINDELIKER in Bayern ""1/4 Stachelhaarquinar"" 0,33g. Kopf n. l. mit Stachelhaar (Zentralschopf zw. Punktepaar u. 3 Doppelsträhnen mit Endpunkten n.l. / Pferd steigt n.l.; oben 5-Punkt (nur unterster Punkt sichtbar). Kellner 989-993. Ziegaus 395. R ss/s Estimate: 150 EUR...",14 Sep 2016,https://pro.coinarchives.com/a/lotviewer.php?LotID=1242952&AucID=2485&Lot=21,https://media.coinarchives.com/b99c5538e05a84e9788b7edfc9ebef2e/img/muenzzentrum/177/image00021.jpg
1243599,"Münzzentrum Rheinland - Auction 179, Lot 20","KELTEN GERMANIEN VINDELIKER in Bayern ""1/4 Quinar"" 0,41g, Oppidum ""Manching"". Kopf m. 8-strähn. Schopf m. Scheitelpunkt n.l. / Pferd läuft n.l.; oben 5-Punkt; unten Winkelspitz. Kellner 964var. (Typ 1). Ziegaus 389 var. Rd.-Schrf., ss/vz Estimate: 100 EUR...",11 Jan 2017,https://pro.coinarchives.com/a/lotviewer.php?LotID=1243599&AucID=2486&Lot=20,https://media.coinarchives.com/fd7cda8642a55b185af07d3b55bd6545/img/muenzzentrum/179/image00020.jpg
1244366,"Münzzentrum Rheinland - Auction 182, Lot 9","GERMANIEN VINDELIKER in Bayern ""1/4 Quinar"" 0,41g, Oppidum ""Manching"". Kopf m. 8- strähn. Schopf m. Scheitelpunkt n.l. / Pferd läuft n.l. oben 5-Punkt unten Winkelspitz. Kellner 964var. (Typ 1). Ziegaus 389 var. Rd.-Schrf., ss/vz Estimate: 90 EUR...",6 Sep 2017,https://pro.coinarchives.com/a/lotviewer.php?LotID=1244366&AucID=2488&Lot=9,https://media.coinarchives.com/fa9fd99dcf98ab0bf24757e4c7befdb1/img/muenzzentrum/182/image00009.jpg
1245128,"Münzzentrum Rheinland - Auction 183, Lot 105","GERMANIEN SÜDDEUTSCHLAND ""1/4 Quinar"" 0,56g. Kopf n.l. mit Winkelnase / Kreuz, in den Winkeln gegenständig 3 Ringel und rechter Winkel, Typ Dühren var. Kellner 1013. R s-ss Estimate: 50 EUR...",17 Jan 2018,https://pro.coinarchives.com/a/lotviewer.php?LotID=1245128&AucID=2489&Lot=105,https://media.coinarchives.com/d617852e5d0f8872cac0ca7542c03ca5/img/muenzzentrum/183/image00105.jpg
1245131,"Münzzentrum Rheinland - Auction 183, Lot 108","GERMANIEN VINDELIKER in Bayern ""1/4 Quinar"" 0,37g, Typ Manching 2. Kopf, mit spitzer Nase n.l. / Pferd n.l., unten Winkelspitz. Kellner 317ff., Slg.Lanz - , Cast. - . R Randausbruch, Prüfstelle s-ss Estimate: 70 EUR...",17 Jan 2018,https://pro.coinarchives.com/a/lotviewer.php?LotID=1245131&AucID=2489&Lot=108,https://media.coinarchives.com/05afca54172ef2a922a8c98cf49994b0/img/muenzzentrum/183/image00108.jpg
1361017,"Fritz Rudolf Künker GmbH & Co. KG - Auction 312, Lot 1944","MITTELKELTEN: GERMANIA. SÜDDEUTSCHLAND. AR-1/4 Quinar, Typ Kleinsilber Manching-Stachelhaar, letztes Drittel 2. Jahrhundert v. Chr.; 0,40 g. Stark abstrahierter Kopf l. (Gesicht aus drei Schräglinien mit Endpunkten l.); Strichhaare mit Endpunkten r.//Pferd mit Punktmähne l. galoppierend, darüber zwei Globuli; das Ende der Beine u. der Schwänze aus dicken Punkten dargestellt, unten Winkelspitz mit langem Dorn. Kellner (1990) -, vergl. 339; M. Nick (2006) -, vergl. Text S. 55 ff.; Slg. Flesche,...",8 Oct 2018,https://pro.coinarchives.com/a/lotviewer.php?LotID=1361017&AucID=2745&Lot=1944,https://media.coinarchives.com/9f956168825725d54f78752e8082022f/img/kunker/312/image01944.jpg
1361019,"Fritz Rudolf Künker GmbH & Co. KG - Auction 312, Lot 1946","MITTELKELTEN: GERMANIA. VINDELIKER. AR-1/4 Quinar, Kleinsilber, Typ Pollanten-Prototyp, 2. Hälfte 2. Jahrhundert v. Chr.; 0,43 g. Kopf l. mit Portrait-Charakter, Haarwülste zur dreifach Kronenart-Kopfbedeckung formend//Pferd l. galoppierend; stark gebeugter Rücken, darüber Punkt; Schweif zweigeteilt; kein Beizeichen. Castelin -; Dembski -; Forrer -; Kellner (1990) -, vergl. Taf. 42, 981 (Pferd r.) = M. Nick II, Taf. 4, 12 (ebenso); Slg. Flesche etc. -. Wohl unpubliziertes Unikum. Von großer ...",8 Oct 2018,https://pro.coinarchives.com/a/lotviewer.php?LotID=1361019&AucID=2745&Lot=1946,https://media.coinarchives.com/0ee2e809373c1f5c5b804a3fabd7b6f0/img/kunker/312/image01946.jpg
1361020,"Fritz Rudolf Künker GmbH & Co. KG - Auction 312, Lot 1947","MITTELKELTEN: GERMANIA. VINDELIKER. Kleinsilber, Typ Pollanten, letztes Drittel 2. Jahrhundert v. Chr.; 0,42 g. Kopf (schmale Form) l., Henkelohr//Pferd r. Diller: Lagerliste 9, vergl. 110 (mit Verweis auf Kellner 978, Kellner Pollanten 15 = PoL 26); M. Nick II, Taf. 4, 12 und I, S. 55; Slg. Flesche -, vergl. Text S. 114; Slg. Schörghuber -. Sehr selten, vor allem in dieser Erhaltung. Vorzüglich Erworben von der Künker Numismatik AG, München, im Dezember 2011 und Exemplar der Sammlung Eugen ...",8 Oct 2018,https://pro.coinarchives.com/a/lotviewer.php?LotID=1361020&AucID=2745&Lot=1947,https://media.coinarchives.com/11b946bbc72f71edf678894e97942f5e/img/kunker/312/image01947.jpg
1361021,"Fritz Rudolf Künker GmbH & Co. KG - Auction 312, Lot 1948","MITTELKELTEN: GERMANIA. VINDELIKER. AR-1/4 Quinar, Typ Winkelspitz (Donau- u. Altmühlregion: Manching/Kelheim), Ende 2./Anfang 1. Jahrhundert v. Chr.; 0,38 g. Stilisierter Kopf l. mit Kugelauge, großer Nasenspitze, Punktlippen u. Bürstenhaar mit mittigem Punkt//Galoppierendes Pferd l. mit Perlenmähne, darüber fünf Punkte, darunter Winkelspitz mit Zentralpunkt. Kellner (1990), Taf. 27, vergl. 682 und Taf. 42, 963; M. Nick (2006) I, S. 56 und II, Taf. 3,19 (Manching 1,2); Slg. Flesche vergl. 38...",8 Oct 2018,https://pro.coinarchives.com/a/lotviewer.php?LotID=1361021&AucID=2745&Lot=1948,https://media.coinarchives.com/de55b580487cdb961cca563330f19d3e/img/kunker/312/image01948.jpg
1367566,"Gorny & Mosch Giessener Münzhandlung - Online Auction 259, Lot 3045","DEUTSCHLAND. VINDELIKER. Typ Manching 2. 1/4 Quinar (0,39g). Vs.: Kopf mit gescheitelter Kalotte u. Scheitelpunkt n. l. Rs.: Pferd n. l., darüber fünf Punkte, darunter Winkelspitz. Kellner 329; Slg. Flesche 390 (Var.). Zarte Tönung, ss-vz Estimate: 75 EUR...",20 Oct 2018,https://pro.coinarchives.com/a/lotviewer.php?LotID=1367566&AucID=2751&Lot=3045,https://media.coinarchives.com/68d6c655b87221ba85ec82542648db58/img/gorny/259/image03045.jpg
1367567,"Gorny & Mosch Giessener Münzhandlung - Online Auction 259, Lot 3046","DEUTSCHLAND. VINDELIKER. Typ Pferd mit zurückgewandtem Kopf. 1/4 Quinar (0,46g). Vs.: Kopf mit Punktaugen u. -lippen n. l. Rs.: Pferd mit zurückgewandtem Kopf n. r. Kellner, Pollanten 4; Kellner 962; Slg. Flesche 397. Leichte Tönung, ss/vz Estimate: 125 EUR...",20 Oct 2018,https://pro.coinarchives.com/a/lotviewer.php?LotID=1367567&AucID=2751&Lot=3046,https://media.coinarchives.com/b49927ac56842b2b160af02887b34388/img/gorny/259/image03046.jpg
1369372,"Leu Numismatik AG - Web Auction 5, Lot 44","CELTIC, Central Europe. Vindelici. 1st century BC. 1/4 Quinar (Silver, 8 mm, 0.23 g, 3 h), Manching, 'Stachelhaar' Type. Celticized head to left, with stylized hair with pellets on end. Rev. Horse to left, mane built with pellets and a star of five pellets above. Kellner 753. A rare variety. Good very fine. Privately purchased from Münzzentrum Rheinland in the 1990s. Starting Price: 25 CHF...",23 Sep 2018,https://pro.coinarchives.com/a/lotviewer.php?LotID=1369372&AucID=2754&Lot=44,https://media.coinarchives.com/38419072991ee4467fc8896dad2e94b1/img/leu_winterthur/e5/image00044.jpg
